sec,nsec,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1757055532,33737056,-0.822270393371582,1.6054401397705078,1.481842041015625,-1.2907228469848633,-0.3141450881958008,-0.3473339080810547,4.788281440734863
1757055532,139735831,-0.822270393371582,1.6054401397705078,1.481842041015625,-1.2907228469848633,-0.3141450881958008,-0.3473339080810547,4.787899971008301
1757055532,241728513,-0.822270393371582,1.6054401397705078,1.481842041015625,-1.2907228469848633,-0.3141450881958008,-0.3473339080810547,4.787899971008301
1757055532,340732959,-0.822270393371582,1.6054401397705078,1.481842041015625,-1.2907228469848633,-0.3145265579223633,-0.3473339080810547,4.787899971008301
1757055532,446735920,-0.822270393371582,1.6050586700439453,1.481842041015625,-1.2907228469848633,-0.3099489212036133,-0.3469524383544922,4.788281440734863
1757055532,547721378,-0.830662727355957,1.6046772003173828,1.481842041015625,-1.2907228469848633,-0.3030824661254883,-0.3496227264404297,4.788281440734863
1757055532,652732704,-0.8295183181762695,1.6050586700439453,1.481842041015625,-1.2907228469848633,-0.3030824661254883,-0.3576335906982422,4.542611122131348
1757055532,753732717,-0.828373908996582,1.6050586700439453,1.481842041015625,-1.2907228469848633,-0.2836275100708008,-0.3782329559326172,3.636606216430664
1757055532,854727695,-0.8257036209106445,1.6054401397705078,1.481842041015625,-1.2907228469848633,-0.2790489196777344,-0.4022655487060547,2.731745719909668
1757055532,958739408,-0.8318071365356445,1.6054401397705078,1.4814605712890625,-1.2907228469848633,-0.2908754348754883,-0.3992137908935547,1.7704277038574219
1757055533,59740860,-0.829899787902832,1.6054401397705078,1.4814605712890625,-1.2907228469848633,-0.2767601013183594,-0.4137105941772461,0.8594636917114258
1757055533,164730873,-0.8295183181762695,1.6069660186767578,1.4814605712890625,-1.2907228469848633,-0.2759971618652344,-0.4530019760131836,-0.022889137268066406
1757055533,264739391,-0.828373908996582,1.6130695343017578,1.47802734375,-1.2907228469848633,-0.2759971618652344,-0.484283447265625,-0.0041961669921875
1757055533,366738071,-0.825322151184082,1.6206989288330078,1.4700164794921875,-1.2911043167114258,-0.2767601013183594,-0.5315866470336914,-0.0041961669921875
1757055533,468739812,-0.8257036209106445,1.6222248077392578,1.4688720703125,-1.2907228469848633,-0.2786674499511719,-0.5632486343383789,-0.00457763671875
1757055533,573730808,-0.8257036209106445,1.6226062774658203,1.468489646911621,-1.2907228469848633,-0.2821016311645508,-0.5830850601196289,-0.0041961669921875
1757055533,680735834,-0.8257036209106445,1.6226062774658203,1.4681081771850586,-1.2907228469848633,-0.2958345413208008,-0.5819406509399414,-0.0041961669921875
1757055533,779730932,-0.8257036209106445,1.6226062774658203,1.4681081771850586,-1.2907228469848633,-0.2962160110473633,-0.5815591812133789,-0.0041961669921875
1757055533,880740463,-0.8257036209106445,1.6218433380126953,1.468489646911621,-1.2907228469848633,-0.2954530715942383,-0.5720224380493164,-0.0041961669921875
1757055533,985740331,-0.826085090637207,1.6157398223876953,1.471160888671875,-1.2907228469848633,-0.2794303894042969,-0.5399789810180664,-0.0041961669921875
1757055534,84740650,-0.826085090637207,1.6123065948486328,1.4749755859375,-1.2895784378051758,-0.2767601013183594,-0.5228118896484375,-0.00457763671875
1757055534,190740135,-0.827610969543457,1.6283283233642578,1.432631492614746,-1.2869081497192383,-0.2794303894042969,-0.5613412857055664,-0.00457763671875
1757055534,291733256,-0.8478298187255859,1.6561756134033203,1.3494701385498047,-1.2903413772583008,-0.3011751174926758,-0.5987262725830078,-0.0041961669921875
1757055534,391731529,-0.8539333343505859,1.6927976608276367,1.2785148620605469,-1.2899599075317383,-0.3213930130004883,-0.6208515167236328,-0.0041961669921875
1757055534,391731529,-0.8539333343505859,1.6927976608276367,1.2785148620605469,-1.2899599075317383,-0.3213930130004883,-0.6208515167236328,-0.0041961669921875
1757055534,495731843,-0.8623256683349609,1.7256050109863281,1.2273979187011719,-1.2911043167114258,-0.3465709686279297,-0.6422138214111328,-0.00457763671875
1757055534,596734723,-0.8722438812255859,1.7504005432128906,1.215571403503418,-1.2903413772583008,-0.3461894989013672,-0.6574735641479492,-0.00457763671875
1757055534,702740420,-0.8726253509521484,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3740367889404297,-0.6509876251220703,-0.00457763671875
1757055534,803729564,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2907228469848633,-0.3931102752685547,-0.6284809112548828,-0.00457763671875
1757055534,902737477,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3934917449951172,-0.6258106231689453,-0.00457763671875
1757055535,6740494,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3934917449951172,-0.6254291534423828,-0.00457763671875
1757055535,112750394,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3934917449951172,-0.6254291534423828,-0.00457763671875
1757055535,214740544,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3934917449951172,-0.6254291534423828,-0.00457763671875
1757055535,314740481,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3934917449951172,-0.6250476837158203,-0.00457763671875
1757055535,414740930,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3938732147216797,-0.6250476837158203,-0.00457763671875
1757055535,524739252,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3934917449951172,-0.6239032745361328,-0.00457763671875
1757055535,625736903,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3938732147216797,-0.6204700469970703,-0.00457763671875
1757055535,730740161,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3934917449951172,-0.6189441680908203,-0.00457763671875
1757055535,831730862,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3934917449951172,-0.6185626983642578,-0.00457763671875
1757055535,929740304,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3934917449951172,-0.6185626983642578,-0.00457763671875
1757055536,34741358,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3934917449951172,-0.6185626983642578,-0.00457763671875
1757055536,134733264,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3938732147216797,-0.6185626983642578,-0.00457763671875
1757055536,239737057,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3934917449951172,-0.6185626983642578,-0.00457763671875
1757055536,343741473,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3934917449951172,-0.6185626983642578,-0.00457763671875
1757055536,442727863,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3938732147216797,-0.6185626983642578,-0.00457763671875
1757055536,548731936,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3934917449951172,-0.6185626983642578,-0.00457763671875
1757055536,648731988,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3934917449951172,-0.6185626983642578,-0.00457763671875
1757055536,752735811,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3934917449951172,-0.6185626983642578,-0.00457763671875
1757055536,856743828,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3934917449951172,-0.6185626983642578,-0.00457763671875
1757055536,955731911,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3934917449951172,-0.6185626983642578,-0.00457763671875
1757055537,62740465,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3934917449951172,-0.6185626983642578,-0.00457763671875
1757055537,160731964,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3934917449951172,-0.6185626983642578,-0.00457763671875
1757055537,265736628,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3934917449951172,-0.6185626983642578,-0.00457763671875
1757055537,366731640,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3934917449951172,-0.6185626983642578,-0.00457763671875
1757055537,468741390,-0.8764400482177734,1.7515449523925781,1.2193870544433594,-1.2903413772583008,-0.3934917449951172,-0.6185626983642578,-0.00457763671875
